,prediction,probNeg,probPos,weightN,weightP,id,wos_id,doi,source,title,pubtype,doctype,pubyear,pubmonth,language,abstract,subject_con,is_comp,Economics and business,Educational sciences,Law,Media and communication,Other social sciences,Political science,Psychology,Social and economic geography,Sociology,prediction_partial,probNeg_partial,probPos_partial,weightN_partial,weightP_partial,pred,pred_part
WOS:000207946100008,1,0.4755157816538157,0.6941906837887885,-0.021585550159215927,0.07642971724271774,54751973,WOS:000207946100008,10.1093/imaman/dpm032,IMA JOURNAL OF MANAGEMENT MATHEMATICS,Hierarchical estimation as a basis for hierarchical forecasting,Journal,Article,2008.0,4.0,English,"In inventory management, hierarchical forecasting (HF) is a hot issue: families of items are formed for which total demand is forecasted; total forecast then is broken up to produce forecasts for the individual items. Since HF is a complicated procedure, analytical results are hard to obtain; consequently, most literature is based on simulations and case studies. This paper succeeds in following a more theoretical approach by simplifying the problem: we consider estimation instead of forecasting. So, from a random sample we estimate both the total demand and the fraction of this total that individual items take; multiplying these two quantities gives a new estimate of the individual demand. Then, our research question is: Can aggregation of items, followed by fractioning, lead to more accurate estimates of individual demand? We consider two simple situations that can be analysed fully theoretically. Thirdly, a more practical situation is investigated by means of simulation.","Social Sciences, Mathematical Methods,Management,Operations Research & Management Science",not explicitly computational,True,False,False,False,False,False,False,False,True,0,0.8456893133469,0.32703818658222283,0.8119691610336304,-0.8892148733139038,Computational,Not Computational
WOS:000207946100009,1,0.4772945363601484,0.7006699352620473,0.01998420432209969,0.11086856573820114,54093824,WOS:000207946100009,10.1093/imaman/dpm039,IMA JOURNAL OF MANAGEMENT MATHEMATICS,Forecasting item-level demands: an analytical evaluation of top-down versus bottom-up forecasting in a production-planning framework,Journal,Article,2008.0,4.0,English,"We compare the performance of top-down (TD) and bottom-up (BU) strategies for forecasting the demand of an item that belongs to a product family. The TD strategy forecasts the sum of the item demands and distributes it to the individual item based upon the historical demand proportion of each item in the family. The BU strategy forecasts each item demand individually using the historical demand data for the particular item. All the item demands, which may be correlated with each other, are assumed to follow a first-order univariate moving average process. As is common in a production-planning environment, the forecasting under both strategies is carried out using the exponential smoothing technique. We show that the performance of the two forecasting strategies is nearly identical, regardless of the coefficient of correlation between the item demands, the items' proportion in the family and the coefficient of the serial correlation term of the demand process. We further investigate the relative performance of the two strategies when a fixed (rather than the optimal) smoothing constant is used for forecasting the demand under both strategies.","Social Sciences, Mathematical Methods,Management,Operations Research & Management Science",not explicitly computational,True,False,False,False,False,False,False,False,True,0,0.6992552420821656,0.4702830493016349,0.36700639128685,-0.4767475128173828,Computational,Not Computational
WOS:000207946200002,1,0.40329720107103545,0.7642860383263316,-0.12350384891033173,0.2682415544986725,54036668,WOS:000207946200002,10.1093/imaman/dpn004,IMA JOURNAL OF MANAGEMENT MATHEMATICS,A survey of effective heuristics and their application to a variety of knapsack problems,Journal,Article,2008.0,7.0,English,"We present a family of knapsack problems (KPs) while highlighting their particular applications. Though most of the problems are derived from the classical KP, the differences arise in the addition or modification of the constraints or in the way the objective function is defined. Appropriate techniques that were found to be successful in solving these problems are briefly reviewed. Hybrid methods that combine the strengths of different methods such as exact and heuristics are also briefly discussed. Some research avenues that we believe to be useful and challenging are also pointed out.","Social Sciences, Mathematical Methods,Management,Operations Research & Management Science",not explicitly computational,True,False,False,False,False,False,False,False,True,0,0.9545344917405582,0.1766952110228271,1.4588381052017212,-1.585431694984436,Computational,Not Computational
WOS:000204579200001,0,0.9991639166740762,0.030950100396876838,3.641169548034668,-3.4447762966156006,50470902,WOS:000204579200001,,SOCIOLOGIA,Socialist Egalitarian Policies and Education Inequality in Central Europe after World War II,Journal,Article,2006.0,3.0,English,"This paper investigates the effect of 'Communist Affirmative Action' on inequality in access to secondary and post-secondary education in five former socialist countries of Central and Eastern Europe between 1948 and 1989. I argue that earlier research failed to identify any periods of reduced inequality in former socialist countries because it employed inadequate definitions of both the dependent and independent variables. I correct these inaccuracies and I investigate data from the 'Social Stratification in Eastern Europe after 1989' survey. I am indeed able to document that inequality in access to education declined during the periods of the most extreme Communism in the early 1950s and, in some countries, also during the early 1970s.",Sociology,not explicitly computational,False,False,False,False,False,False,False,False,True,0,0.9999607692854692,0.005437890777606775,4.937060832977295,-5.2089505195617685,Not Computational,Not Computational
WOS:000204579200002,0,0.9470647485388084,0.19203919424475788,1.393096089363098,-1.491201877593994,50684358,WOS:000204579200002,,SOCIOLOGIA,Shifting Governance. Managing the Commons: the Case of Slovensky Raj National Park,Journal,Article,2006.0,3.0,English,"The article studies the role of social capital and governance in rural development within the Slovensky Raj National Park. Based on the theory of Common Pool Resources and Network Governance, the case study explores the external and internal influences on cooperation. Current decision making in the Park is still affected by post socialist relations. In particular, inefficient institutional design and non-robust governance of the resources have resulted in over-exploitation of natural resources and treating common property as open-access. On one hand, evidence emerged on domination of interpersonal trust and failure of institutional design. These were found as barriers for the National Park to be viewed by various actors as an asset. On the other hand, municipal and tourism networks show that cooperation is gradually moving from being externally to internally driven, while displaying characteristics of bottom-up development. A hierarchical governance structure is thus slowly opening up, shifting towards networks.",Sociology,not explicitly computational,False,False,False,False,False,False,False,False,True,0,0.9412621902894256,0.20708589392570925,1.3710232973098757,-1.4031147956848145,Not Computational,Not Computational
WOS:000204579200003,0,0.9411355123507678,0.21276524680878986,1.402843952178955,-1.3690052032470703,50545488,WOS:000204579200003,,SOCIOLOGIA,"The au pair employers: Who are they, whom they search for and what do they await?",Journal,Article,2006.0,3.0,English,"The starting point of our work is the often-stated re-emergence of individual paid childcare in western countries. We begin with an overview of the dominant explanations presented in literature available. Using data from online au pair agencies we try to answer the questions presented in the title of this study focusing on the differences between countries in demand and expectations. After presenting the results we try to validate the dominant explanations of the re-emergence of housemaids in western households via a confrontation with our findings. While failing in the attempt to prove that the influence of growing employment of women, the unwillingness of men to involve in doing housework and the shortcoming and dismantling of (subsidized) institutional childcare are in an anticipated correlation with demand for paid childcare we present alternative hypothesis to explain the phenomenon discussed.",Sociology,not explicitly computational,False,False,False,False,False,False,False,False,True,0,0.9962809265733426,0.05507311700517226,2.7443828582763667,-2.8461718559265137,Not Computational,Not Computational
WOS:000205922600001,0,0.9686053272033855,0.15821251964914515,1.7257325649261477,-1.7034864425659182,50840634,WOS:000205922600001,,INDIAN JOURNAL OF SOCIAL WORK,Women's Status in Bangladesh An Empirical Study,Journal,Article,2006.0,10.0,English,"The aim of this article is to investigate the progressive movements of women in different sectors of Bangladesh. It has used recent data on demographic and socioeconomic indicators of female status. During the last decade, the results signify that higher increase in school attendance rate for femalers esulted in closer gap in literacy rate, female participation in the workforce, and readymade garments had major contributions in economic development, and total fertility rate declined dramatically along with improved maternal mortality.",Social Work,not explicitly computational,False,False,False,False,False,False,False,False,True,0,0.9998338171587604,0.011092146534291844,4.21172571182251,-4.490530014038086,Not Computational,Not Computational
WOS:000205922600002,0,0.9957970287777694,0.06510780288915329,2.7991530895233154,-2.6685986518859863,50860632,WOS:000205922600002,,INDIAN JOURNAL OF SOCIAL WORK,Are Adolescents at Mental Health Risk in Single Parent Families?,Journal,Article,2006.0,10.0,English,"The study examined the mental health status, school adjustment and scholastic achievement of adolescents in single parent families with reference to gender and family structure. The sample comprised 93 adolescents and their single mothers. Data was gathered using Developmental Psychopathology Check List of Children, School Adjustment Inventory, and the Scholastic Achievement record of the adolescents. Results were analysed using multivariate ANOVA and Pearson's correlation. The results revealed that no differences existed in the mental health status and school adjustment of adolescents by gender. However, significant gender differences were evident for scholastic achievement. Regarding family structure, adolescents from nuclear families were significantly better adjusted in school than their counterparts from single parent families. The results also indicated that adolescents who had better mental health status were better adjusted and achieved more in schools. The study suggests planning of intervention strategies and undertaking active research on guidance and counselling involving mothers and adolescents in single parent families.",Social Work,not explicitly computational,False,False,False,False,False,False,False,False,True,0,0.9999865860514476,0.0032459344619783395,5.492087841033936,-5.727114200592041,Not Computational,Not Computational
WOS:000205922600003,0,0.9999868146067776,0.003833968703099743,5.676361083984375,-5.5600266456604,50951560,WOS:000205922600003,,INDIAN JOURNAL OF SOCIAL WORK,Pendulum in Child Welfare Social Work The State's Rights vs. Parental Rights over Children,Journal,Article,2006.0,10.0,English,"The debate over the extent to which the State could interfere in the privacy of families with respect to child abuse has been ongoing for a century in Western countries. Recently, the ruling of the Supreme Court of Canada, which supported the rights of children over the rights of parents, seems to end the debate. Is it really the conclusion of the debate, or the beginning of another round of contention? The purpose of this article is twofold: examine the arguments and assumptions on both sides of the debate, and explore its implications for social work. The discussion of this article is in the Canadian context. Nevertheless, discussion of the assumptions of the debate and the implications. for social work could be relevant to other contexts. In particular, this issue could arouse another round of debate in the Asia-Pacific region, where the family's rights are given priority over children's rights.",Social Work,not explicitly computational,False,False,False,False,False,False,False,False,True,0,0.9999973835167488,0.0013745540820822323,6.265423774719237,-6.5882530212402335,Not Computational,Not Computational
WOS:000205922600004,0,0.9968975619411614,0.05438067687381097,2.9135212898254395,-2.858938455581665,51809093,WOS:000205922600004,,INDIAN JOURNAL OF SOCIAL WORK,Global Standard of Social Work Education An Asian Critique,Journal,Article,2006.0,10.0,English,"This article intends to respond to the recent endorsement of the Global Standard of Social Work Education proposed by the International Federation of Social Workers and the International Association for Social Workers. A close look shows that the document is still unable to reflect the specific needs of social work education in Asian countries with the various dilemmas faced by the countries. In this article, the author discusses these dilemmas in detail and concrete suggestions are given to facilitate a meaningful discourse among various parties.",Social Work,not explicitly computational,False,False,False,False,False,False,False,False,True,0,0.9999828478943192,0.0036128123037896046,5.353705883026123,-5.619666576385498,Not Computational,Not Computational
WOS:000205922600005,0,0.8068663114107111,0.3755171639211445,0.7065584063529968,-0.7232169508934021,51899371,WOS:000205922600005,,INDIAN JOURNAL OF SOCIAL WORK,User Fee in Public Health Institutions An Experience Across Asian and African Countries,Journal,Article,2006.0,10.0,English,"The introduction of user fee as an alternative source of health financing is widely being questioned across nations mainly because of its inability to generate the required revenue needed for any significant improvements in the quality of care and its implications on equity. This article looks at the experiences of some Asian and African countries for implementation of the fee, which was basically meant to increase the quality, efficiency, sustainability and effectiveness of the government health services and seeks to draw lessons for a country like India. This has been done by the review of relevant national and international studies in the area.",Social Work,not explicitly computational,False,False,False,False,False,False,False,False,True,0,0.934213216864642,0.20526282557089884,1.2315149307250977,-1.4217708110809326,Not Computational,Not Computational
WOS:000205922600006,0,0.9758119836563012,0.13836244784348695,1.843969225883484,-1.853443384170532,51137409,WOS:000205922600006,,INDIAN JOURNAL OF SOCIAL WORK,Combating Alzheimer's Disease Immediate Concerns and Implications for Social Workers,Journal,Article,2006.0,10.0,English,"Dementia is a common pathology in late life and a term used to describe a number of physical disorders of the brain arising from different causes. Dementia is usually progressive, irreversible and ultimately fatal. Alzheimer's disease is the most common type of dementia, accounting for approximately 50 per cent of all cases. Of the 18 million people currently in the world with Alzheimer's, about 66 per cent live in developing countries. As the population grows and people live longer, these numbers will increase manifold by the year 2050. Lack of awareness about Alzheimer's disease and lack of knowledge on how to care for such patients leads to inappropriate care-giving. This article makes an attempt to see what exactly is Alzheimer's disease, its causes, the extent of the problem, diagnosis and prognosis, and treatment. The different stages of the disease, role of the care-givers, and the personal and emotional stress they face will also be dealt with. Discussions on the role of professional social workers is highlighted in the article.",Social Work,not explicitly computational,False,False,False,False,False,False,False,False,True,0,0.9999772967943056,0.0041038106323323656,5.201231956481934,-5.4917497634887695,Not Computational,Not Computational
WOS:000205922700001,0,0.99244274092833,0.0750462324383233,2.3584353923797607,-2.5192253589630127,53171547,WOS:000205922700001,,INDIAN JOURNAL OF SOCIAL WORK,Scavengers and Scavenging in Andhra Pradesh,Journal,Article,2007.0,4.0,English,"An attempt has been made in this article to briefly review the nature of practice and forms of manual scavenging in different areas in Andhra Pradesh, the castes which are engaged in this practice, their social profile, work conditions; and the impact of programmes taken-up to eliminate the practice and rehabilitate the scavengers. Efforts of NGOs involved with the upliftment of scavengers, and the movements led by them have been examined followed by a reflective review of future strategies to bring the scavengers into the mainstream of social life. The study is exploratory In nature and semi-structured interviews were used to collect information from the sample respondents comprising leaders who are involved with the issues of Safai Karmacharis, and other dalit NGO leaders. Respondents purposively selected from the scavenger communities were interviewed to obtain first-hand information about their work, living conditions and problems confronted by them. Checklists of questions were used to guide the interviews with the respondents. In addition, the official statistics drawn from different sources were used to supplement the information",Social Work,not explicitly computational,False,False,False,False,False,False,False,False,True,0,0.9920851337702006,0.0731156426382845,2.283333301544189,-2.5477328300476074,Not Computational,Not Computational
WOS:000205922700002,0,0.9982759160601692,0.040742958441314335,3.2007322311401367,-3.1606016159057617,52321683,WOS:000205922700002,,INDIAN JOURNAL OF SOCIAL WORK,Family Interaction Patterns and Dysfunction Analysis in Suicide Attempters,Journal,Article,2007.0,4.0,English,"The literature on suicide reveals that this phenomenon has been frequently investigated in several specific groups such as the elderly, adolescents, substance abusers, the terminally ill, and other clinical populations. While literature on suicidology has been forthcoming in the international media, sufficient exploration has not occurred in the Indian context, The present study was conducted with a group of 50 suicide attempters admitted to a private psychiatric facility in India following a failed suicide attempt. Instruments to assess their family interaction pattern as well as the extent of dysfunction experienced in several domains were administered, besides studying their suicidal intent and the stressful life events faced. Poor family interaction pattern, particularly with regard to cohesion and leadership were observed. Dysfunction was high across all domains. The analysis was also based on gender and comparison of marital status. It was observed that while female respondents reported better family interaction, their dysfunction levels were higher than that for men. Unmarried respondents reported better family interaction, while the married respondents experienced greater dysfunction. The implications for therapeutic intervention have also been discussed.",Social Work,not explicitly computational,False,False,False,False,False,False,False,False,True,0,0.9999535529167676,0.005971657870107104,4.862362861633301,-5.114787578582764,Not Computational,Not Computational
WOS:000205922700003,0,0.9444551009024686,0.20627847747590647,1.428763747215271,-1.404652714729309,52384562,WOS:000205922700003,,INDIAN JOURNAL OF SOCIAL WORK,Quality of Life of Migrant Households in Select Slums of Tamil Nadu,Journal,Article,2007.0,4.0,English,"This paper examines the quality of life of the migrant households in select slums of Tamil Nadu State in India on the basis of certain parameters. The study reveals that the physical quality of life of about two-thirds of the migrant households is very poor; they live in unhygienic and congested places devoid of basic necessities for a healthy life like housing, water supply, drainage and sanitation; and women and children are the worst victims as they are physically, mentally and emotionally affected. The rehabilitation measures undertaken by the Tamil Nadu Slum Clearance Board is totally inadequate in relation to the mushrooming growth of slums. Hence, a comprehensive package of programmes incorporating the voice of the slum dwellers in the design, execution and implementation should be launched to improve the quality of life of the migrant population besides safeguarding the urban environment.",Social Work,not explicitly computational,False,False,False,False,False,False,False,False,True,0,0.9935919220934938,0.06441884242984303,2.361576795578003,-2.682190418243408,Not Computational,Not Computational
WOS:000205922700004,0,0.9806910018494882,0.1280480581160687,1.989859700202942,-1.93782651424408,52636067,WOS:000205922700004,,INDIAN JOURNAL OF SOCIAL WORK,Utilisation of Primary Healthcare Services Experiences and Perceptions of a Rural Community in East Godavari District,Journal,Article,2007.0,4.0,English,"The present study intends to assess the utilisation of and satisfaction on government healthcare system by the community in East Godavari district of Andhra Pradesh, India. The study is a community-based, cross-sectional study utilising both quantitative and qualitative methods. Majority of the people said that the visits of peripheral health workers were regular and their services were relevant to the needs of the people. More women are satisfied with these services than men. Almost 60 per cent of people are satisfied with the services available at different healthcare institutions. The qualitative data revealed that some members of the vulnerable communities expressed their dissatisfaction with the healthcare providers by citing incidences of discrimination due to caste and economic condition. Some respondents of the present study were also dissatisfied with the functioning of the health services, and with the attitude of healthcare providers at different health institutions. Functioning of the primary health centre (PHC) system and the attitude of the staff were reasons for dissatisfaction of the people of this area. Though the health outreach of rural Andhra Pradesh is better than the national scenario, to improve further, the attitude of the staff of PHCs should be reoriented. Discrimination between different economic/ethnic groups has a great impact on health outreach in toto. A substantial number of people have no trust on the local health system by virtue of which they prefer the services of private practitioners. Therefore, confidence-building measures should be taken by providing 'quality healthcare services' at the PHC level.",Social Work,not explicitly computational,False,False,False,False,False,False,False,False,True,0,0.9992681568951826,0.02373430843021391,3.501667022705078,-3.7175452709198,Not Computational,Not Computational
WOS:000205922700005,0,0.9694377355017102,0.15634029443696446,1.740196943283081,-1.7167532444000244,52269360,WOS:000205922700005,,INDIAN JOURNAL OF SOCIAL WORK,School Dropouts of SC and ST Students in Chennai Corporation Schools,Journal,Article,2007.0,4.0,English,"The present study aims at culling out the various factors involved in making students from the Scheduled Caste (SC) and Scheduled Tribe (ST) categories to drop out of school. The study found that most of them attend school to have the noon meal and avail of monetary benefits like waiver on exam fees, free uniforms and books. As soon as they join secondary school, SC/ST students were forced to discontinue their studies due to various reasons as compared to other caste students. Due to this, SC/ST students find it difficult to start their own business and get employment only in unskilled jobs. The imperative step at this juncture would be 'Education for All' and to stress further 'compulsory education at any cost for all' and also to provide proper education for school dropouts.",Social Work,not explicitly computational,False,False,False,False,False,False,False,False,True,0,0.999092182853754,0.027714920747327745,3.44497299194336,-3.5585863590240483,Not Computational,Not Computational
WOS:000205922700006,0,0.9372842622494079,0.2215213094192654,1.3827826976776123,-1.3215914964675903,52900537,WOS:000205922700006,,INDIAN JOURNAL OF SOCIAL WORK,Relationship between Gender Roles in the Family and Performing Domestic Tasks,Journal,Article,2007.0,4.0,English,"This study was planned and conducted in order to examine the relationship between gender roles and women and men's attitudes towards traditional gender roles, level of sharing domestic roles and responsibilities, and time spent on domestic tasks on weekdays and at weekends. The study involved 600 people (405 men, 195 women) selected through random sampling method from a total of 3,536 staff at Hacettepe University, Beytepe, and the main campuses, who were between ages of 21 and 66 years, and were married with children. The study found that women displayed a more negative attitude towards traditional gender roles than men; that they took on more responsibilities in all tasks, except shopping; the mean time they allowed for domestic tasks was longer both at weekends and on weekdays; and no matter what their gender roles, women performed more domestic tasks than men.",Social Work,not explicitly computational,False,False,False,False,False,False,False,False,True,0,0.9999959734186884,0.0017247894211987994,6.0616607666015625,-6.360928058624268,Not Computational,Not Computational
WOS:000205922700007,0,0.994302481110076,0.07287613011134655,2.6129708290100098,-2.5490398406982417,52406587,WOS:000205922700007,,INDIAN JOURNAL OF SOCIAL WORK,Growing Up in an Adverse Milieu Education and Occupation of Sex Workers' Children,Journal,Article,2007.0,4.0,English,"Rehabilitation of sex workers, like their trade, is a perennial issue. To ameliorate the condition of the sex workers, attempts are being made to promote the development of children of sex workers through education, health care, skill training, and so on. The aim is to seek rehabilitation for the sex workers' children in jobs other than prostitution so that they can slowly integrate with the larger society. But the measures, both at the level of the female sex workers (FSWs) and their children, have not been successful. While the recruitment process of FSWs is a complex and multi-dimensional one preventing easy isolation of factors, its treatment is a challenging task. The measures aimed at taking out the FSWs' children out of the ambit of the FSWs' life are also equally important, but have not received the adequate attention that it deserves.",Social Work,not explicitly computational,False,False,False,False,False,False,False,False,True,0,0.9999886173187352,0.002931781559775577,5.55418586730957,-5.829220294952393,Not Computational,Not Computational
WOS:000205922800001,0,0.99726310676844,0.05367449444435614,3.02580189704895,-2.872389316558838,53839164,WOS:000205922800001,,INDIAN JOURNAL OF SOCIAL WORK,Social Work Intervention in End of Life Care,Journal,Article,2007.0,7.0,English,"Bereavement, death and dying are phenomena that social workers often deal with in various practice settings. Working with families of terminally ill patients and enabling them to cope better with their life situation is an important social work function. A wide array of professional skills, a mature and realistic attitude towards death and compassion and fortitude in intervention is hence required. This article examines several thanatological aspects, and discusses how social work intervention with end of life issues can be rendered with greater professional acumen.",Social Work,not explicitly computational,False,False,False,False,False,False,False,False,True,0,0.9999886842716129,0.002917366421221782,5.5551419258117685,-5.8341636657714835,Not Computational,Not Computational
WOS:000205922800002,0,0.9690802381464988,0.15840915402018774,1.7434313297271729,-1.701520562171936,52494728,WOS:000205922800002,,INDIAN JOURNAL OF SOCIAL WORK,Renewing Strengths A Training Experience with Women Animators,Journal,Article,2007.0,7.0,English,"This article reflects on the salient features of a participatory training experience with women animators. The use of participatory training methodology and social group work in a training context is elaborated upon. These include the planning process, curriculum development, training methods, phases of the group, mechanisms for monitoring and evaluation, and the role of facilitators in a training process. At the end, the author reflects on the strengths and limitations of participatory training.",Social Work,not explicitly computational,False,False,False,False,False,False,False,False,True,0,0.7979264354360998,0.3662464098700633,0.5992918610572815,-0.7740927338600159,Not Computational,Not Computational
WOS:000205922800003,0,0.9989814798855952,0.031801973287177016,3.471458196640014,-3.4169273376464844,52236930,WOS:000205922800003,,INDIAN JOURNAL OF SOCIAL WORK,Quality of Life among People with Epilepsy Implication for Psychosocial Intervention,Journal,Article,2007.0,7.0,English,"Epilepsy is a stigmatising disorder. The available evidence suggests that its diagnosis can have important psychosocial consequences, Hence, it can severely affect the quality of everyday life of people with epilepsy and their families. The present study examines the psychosocial functioning and the quality of life in a group of people whose seizures were well controlled and in a group of people in whom seizures were not controlled. More number of people with epilepsy were worried about their seizure attacks. Among people with refractory epilepsy, psychosocial functioning and adjustment to epilepsy appeared to be low. Majority of people with refractory epilepsy reported high level of distress and more memory problems, problems in attention and concentration, and language problems.",Social Work,not explicitly computational,False,False,False,False,False,False,False,False,True,0,0.9999242595148272,0.00773986505818218,4.634445190429688,-4.853676795959473,Not Computational,Not Computational
WOS:000205922800005,0,0.6178057178672525,0.5543006289916718,0.2167262434959412,-0.26351872086524963,52382867,WOS:000205922800005,,INDIAN JOURNAL OF SOCIAL WORK,Technological Changes and Employees' Perception A Study of Punjab State,Journal,Article,2007.0,7.0,English,"Technology is one of the key strategic factors that contribute to business success in the modern business environment. At the same history of industrialisation has also shown that changes in the technology whether in the form of mechanisation, automation, and computerisation brings some avenues in the form of performance of tasks with few individuals but also poses some human problems. The textile industry of Punjab is also passing through this state of transition. The ambit of the present paper is to study the perceptions of employees about the technological changes to know about the type of threats which are feared by employees with this process of rationalisation. The study has found that the factors, namely, Personal Discomforts, Productivity and Gains, Change in Work Culture, Control on the Job, and Prior Consultation and Training are identified as the reasons responsible for aversion of technological changes by employees. It points out that physical change in technology and the human change need to be adjusted to the new technology are related, and it would be inappropriate if the focus is only on technology. The study recommends that an organisation is a socio-technical system and, therefore, both the technical system and the social system require equal attention if the objective is to optimise both.",Social Work,not explicitly computational,False,False,False,False,False,False,False,False,True,0,0.9081752024970212,0.2397620779133699,1.0412526130676272,-1.2503023147583008,Not Computational,Not Computational
WOS:000205922800006,0,0.997577531621012,0.04615403758635093,2.989599704742432,-3.0309431552886963,52504569,WOS:000205922800006,,INDIAN JOURNAL OF SOCIAL WORK,Poor Obstetric Care in Tribal and Rural Areas of Visakhapatnam District,Journal,Article,2007.0,7.0,English,"This article reports child delivery practices pertaining to the place of and the person assisting the delivery among tribal and rural populations of Visakhapatnam district of Andhra Pradesh State, India. The article is based on both quantitative data collected from 377 mothers and qualitative data obtained from key informants through in-depth interviews. Irrespective of the higher coverage of ante-natal care, a significant proportion of women delivered their babies at home, often assisted by untrained personnel such as mothers, mothers-in-law or untrained dais (midwives). The study has made some recommendations to make deliveries safer in the hands of trained personnel.",Social Work,not explicitly computational,False,False,False,False,False,False,False,False,True,0,0.9999819191831888,0.003703258707876211,5.325790882110597,-5.594850063323975,Not Computational,Not Computational
WOS:000205922800007,0,0.9996724204647782,0.018004390761475298,4.024153232574463,-3.9992988109588623,52777823,WOS:000205922800007,,INDIAN JOURNAL OF SOCIAL WORK,"Effects of Socioeconomic Characteristics on Infant and Child Mortality A Study of Rajshahi District, Bangladesh",Journal,Article,2007.0,7.0,English,"An attempt has made here to find out the effects of socioeconomic characteristics on infant and child mortality. Differential and intensity pattern of infant and child mortality of Rajshahi district, Bangladesh, is examined by Bivariate and Multiple Classification Analysis (MCA). The MCA results show that the father's education has the strongest effect on infant mortality and the mother's education has the second strongest factor. But in child mortality, father's occupation is the strongest factor. The results also indicate that mothers with no education have higher number of infant and child mortality than mothers with secondary and higher education. Thus, it implies that mother's education, father's education and father's occupation has a strong effect on infant and child mortality.",Social Work,not explicitly computational,False,False,False,False,False,False,False,False,True,0,0.9999952247044862,0.0018553000818719507,5.964193344116211,-6.287856578826903,Not Computational,Not Computational
WOS:000206300600001,0,0.9980216464883176,0.045132129370449324,3.169551134109497,-3.0539588928222656,52836148,WOS:000206300600001,,ETHNOLOGY,"COSTUME, KOSTYOM, AND DRESS: FORMULATIONS OF BAGOBO ETHNIC IDENTITY IN SOUTHERN MINDANAO",Journal,Article,2007.0,9.0,English,"The Bagobo, a minority ethnic group in southern Mindanao, the Philippines, think about their traditional cloth and clothing as polysemic symbols of group identity and personhood. The range of meanings connects them to the larger communities of city, region, and nation. The Bagobo call their ceremonial dress ompak (clothing) when discussing it among themselves but use kostyom (costume) when talking to non-Bagobo. The diminished use of such clothing for everyday use, as well as the increased visibility of iconic Mindanao tribal dress in high profile regional cultural festivals are repeated phenomena that the Bagobo themselves project. The deployment of Bagobo identity and other marketable ethnicities as spectacle in a regional heritage industry, commonly approached from the lens of political economy, is understood and interpreted in very different ways among the Bagobo. Kostyom, a neologism, symbolically and politically links them to the region and nation-state. Ompak, although referring to the same set of textiles, does not suggest performance for others but instead refers to one's existence as a Bagobo and as a person. The same dress is present among different segments of Bagobo, such as the neighboring Guiangan and Obo, who speak different languages (resulting in distinct names for otherwise identical artifacts) but share ceremonial clothing as a resonant idiom for articulating and expressing belonging to the community.",Anthropology,not explicitly computational,False,False,False,False,False,False,False,False,True,0,0.9999903680573616,0.002628949696397407,5.611867904663086,-5.9385480880737305,Not Computational,Not Computational
WOS:000206300600002,0,0.997075643150474,0.05098236147500927,2.9048757553100586,-2.926876306533813,52648470,WOS:000206300600002,,ETHNOLOGY,PERFORMING PIETY AND ISLAMIC MODERNITY IN A TURKISH VILLAGE,Journal,Article,2007.0,9.0,English,"In western Turkey, villagers express a vision of Islamic modernity by practicing haytr (good deeds), and spiritual and economic practices which allow for informal redistributions of wealth. These redistributions address anxieties over emerging social and economic inequalities. Since the late 1980s, villagers have experienced economic growth through work in a women's carpet weaving co-operative. This has made life more comfortable, but the villagers worry that it has led to greed and isolation from what they call ""humanity."" By addressing these concerns with acts of sharing, they perform piety and express love for the community, while also celebrating their newfound prosperity. Connections between spiritual and economic practices show that Islamic capitalism, which takes into account the need for social justice while promoting economic development, is a vision of an ideal Islamic society. Local expressions of spirituality and nationally based political movements are connected in ways which demonstrate that some people are attempting to create an alternative to neoliberal capitalism.",Anthropology,not explicitly computational,False,False,False,False,False,False,False,False,True,0,0.999993474674118,0.0021379668141335052,5.794046878814697,-6.145766258239746,Not Computational,Not Computational
WOS:000206300600003,0,0.9931363327453588,0.07363650427715078,2.435612916946411,-2.539013147354126,53824312,WOS:000206300600003,,ETHNOLOGY,ECOCOSMOLOGIES IN THE MAKING: NEW MINING RITUALS IN TWO PAPUA NEW GUINEA SOCIETIES,Journal,Article,2007.0,9.0,English,"Two new kinds of ritual offerings to the spirits of the land emerged among the Urapmin and Hamtai peoples of Papua New Guinea in the contexts of gold prospecting by a large mining multinational and of several decades of indigenous artisanal mining. Although these new rituals have an analogous form, their rationales and objectives are diametrically opposed. One reflects a disenchantment of the landscape that aims to dispossess the spirits of their land and turn the environment from a subject to be reckoned with to an object of subjugation and exploitation, while the other embodies a longing for enhanced reciprocal relations between humans and non-humans modeled on the morality of conjugality and affinity. These differences relate to historical variations in indigenous understandings of what constitutes moral behavior for humans and non-humans, and to the divergent impacts that Christianity and development, or lack thereof, have had on the Urapmin and Hamtai contexts, calling attention thereby to the complex and multidirectional ways in which mining is incorporated into, and transforms, indigenous Melanesian ecocosmologies.",Anthropology,not explicitly computational,False,False,False,False,False,False,False,False,True,0,0.999903081969596,0.008580426836176823,4.491796970367432,-4.749751091003418,Not Computational,Not Computational
